id,long_name,gender,image_url,headshot_image_url,dob,dod,country_team_id
22185,Hedley Verity,M,/db/PICTURES/CMS/304700/304733.jpg,,1905-05-18 00:00:00,1943-07-31 00:00:00,1
22186,George Vernon,M,,,1856-06-20 00:00:00,1902-08-10 00:00:00,1
53865,Eileen Vigor,F,,,,,1
874173,Mady Villiers,F,/db/PICTURES/CMS/305100/305189.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/323100/323188.png,1998-08-26 00:00:00,,1
296597,James Vince,M,/db/PICTURES/CMS/303900/303961.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/323000/323001.png,1991-03-14 00:00:00,,1
22189,Joseph Vine,M,,,1875-05-15 00:00:00,1946-04-25 00:00:00,1
1037701,Amar Virdi,M,/db/PICTURES/CMS/279500/279566.1.jpg,,1998-07-19 00:00:00,,1
22192,Bill Voce,M,/db/PICTURES/CMS/304200/304283.png,,1909-08-08 00:00:00,1984-06-06 00:00:00,1
22251,Abe Waddington,M,/db/PICTURES/DB/032005/058733.player.jpg,,1893-02-04 00:00:00,1959-10-28 00:00:00,1
22559,Graham Wagg,M,/db/PICTURES/CMS/131700/131705.1.jpg,,1983-04-28 00:00:00,,1
22256,Mark Wagh,M,/db/PICTURES/CMS/131600/131643.1.jpg,,1976-10-20 00:00:00,,1
22258,Ted Wainwright,M,,,1865-04-08 00:00:00,1919-10-28 00:00:00,1
53866,Jacqueline Wainwright,F,,,1947-05-28 00:00:00,,1
23506,Alex Wakely,M,/db/PICTURES/CMS/156700/156748.1.jpg,,1988-11-03 00:00:00,,1
53888,Alexia Walker,F,,,1982-11-26 00:00:00,,1
22274,Matt Walker,M,/db/PICTURES/CMS/131100/131177.1.jpg,,1974-01-02 00:00:00,,1
22276,Peter Walker,M,/db/PICTURES/CMS/304600/304605.jpg,,1936-02-17 00:00:00,2020-04-04 00:00:00,1
1046777,Roman Walker,M,/db/PICTURES/CMS/296100/296198.1.jpg,,2000-08-06 00:00:00,,1
22280,Mark Wallace,M,/db/PICTURES/CMS/131700/131711.1.jpg,,1981-11-19 00:00:00,,1
22283,Cyril Walters,M,/db/PICTURES/CMS/304700/304728.jpg,,1905-08-28 00:00:00,1992-12-23 00:00:00,1
22285,Tim Walton,M,,,1972-11-08 00:00:00,,1
22292,Alan Ward,M,/db/PICTURES/DB/052004/052426.player.jpg,,1947-08-10 00:00:00,,1
22290,Albert Ward,M,,,1865-11-21 00:00:00,1939-01-06 00:00:00,1
901657,Harrison Ward,M,/db/PICTURES/CMS/357100/357195.1.jpg,,1999-10-25 00:00:00,,1
22301,Ian Ward,M,/db/PICTURES/DB/092004/054664.player.jpg,,1972-09-30 00:00:00,,1
22306,Trevor Ward,M,/db/PICTURES/DB/042002/035314.player.jpg,,1968-01-18 00:00:00,,1
53890,Helen Wardlaw,F,/db/PICTURES/CMS/304900/304981.png,,1982-10-11 00:00:00,,1
22288,Johnny Wardle,M,/db/PICTURES/CMS/304600/304691.jpg,,1923-01-08 00:00:00,1985-07-23 00:00:00,1
782035,Jared Warner,M,/db/PICTURES/CMS/220300/220331.1.jpg,,1996-11-14 00:00:00,,1
22311,Pelham Warner,M,/db/PICTURES/CMS/304800/304872.jpg,,1873-10-02 00:00:00,1963-01-30 00:00:00,1
22319,John Warr,M,/db/PICTURES/DB/122004/057053.player.jpg,,1927-07-16 00:00:00,2016-05-09 00:00:00,1
22314,Arnold Warren,M,,,1875-04-02 00:00:00,1951-09-03 00:00:00,1
22550,Nick Warren,M,/db/PICTURES/CMS/64500/64525.1.jpg,,1982-06-26 00:00:00,,1
22317,Russell Warren,M,/db/PICTURES/CMS/66400/66498.1.jpg,,1971-09-10 00:00:00,,1
22322,Cyril Washbrook,M,/db/PICTURES/CMS/90600/90662.1.jpg,,1914-12-06 00:00:00,1999-04-27 00:00:00,1
23510,Huw Waters,M,/db/PICTURES/CMS/131700/131717.1.jpg,,1986-09-26 00:00:00,,1
22333,Steve Watkin,M,/db/PICTURES/CMS/304400/304404.jpg,,1964-09-15 00:00:00,,1
22329,Allan Watkins,M,/db/PICTURES/CMS/304600/304683.jpg,,1922-04-21 00:00:00,2011-08-03 00:00:00,1
22328,Mike Watkinson,M,/db/PICTURES/CMS/303900/303983.jpg,,1961-08-01 00:00:00,,1
53867,Chris Watmough,F,,,1947-03-22 00:00:00,,1
22340,Willie Watson,M,,,1920-03-07 00:00:00,2004-04-24 00:00:00,1
53868,Wendy Watson,F,,,1960-07-08 00:00:00,,1
212709,Jo Watts,F,/db/PICTURES/CMS/52200/52290.jpg,,1987-05-18 00:00:00,,1
1318286,Raphael Weatherall,M,,,2004-10-24 00:00:00,,1
748793,Joe Weatherley,M,/db/PICTURES/CMS/296100/296194.1.jpg,,1997-01-19 00:00:00,,1
22349,Alexander Webbe,M,/db/PICTURES/DB/032005/058868.player.jpg,,1855-01-16 00:00:00,1941-02-19 00:00:00,1
22355,Graeme Welch,M,/db/PICTURES/CMS/131600/131685.1.jpg,,1972-03-21 00:00:00,,1
22357,Arthur Wellard,M,/db/PICTURES/CMS/304700/304707.jpg,,1902-04-08 00:00:00,1980-12-31 00:00:00,1
22361,Alan Wells,M,/db/PICTURES/CMS/303900/303916.jpg,,1961-10-02 00:00:00,,1
22363,Colin Wells,M,/db/PICTURES/CMS/304900/304947.jpg,,1960-03-03 00:00:00,,1
350126,Luke Wells,M,/db/PICTURES/CMS/131600/131607.1.jpg,,1990-12-29 00:00:00,,1
22365,Vince Wells,M,/db/PICTURES/CMS/304900/304966.jpg,,1965-08-06 00:00:00,,1
53722,Joan Westbrook,F,,,1923-02-17 00:00:00,2000-01-25 00:00:00,1
53869,Ruth Westbrook,F,/db/PICTURES/CMS/305100/305199.jpg,,1930-07-12 00:00:00,2016-04-07 00:00:00,1
857965,Olly Westbury,M,,,1997-07-02 00:00:00,,1
210777,Mervyn Westfield,M,/db/PICTURES/CMS/116100/116156.1.jpg,,1988-05-05 00:00:00,,1
214265,Tom Westley,M,/db/PICTURES/CMS/304300/304327.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/323000/323088.png,1989-03-13 00:00:00,,1
22373,Robin Weston,M,/db/PICTURES/DB/052001/025317.player.jpg,,1975-06-07 00:00:00,,1
22375,Phil Weston,M,/db/PICTURES/CMS/75200/75221.1.jpg,,1973-06-16 00:00:00,,1
22380,Alex Wharf,M,/db/PICTURES/CMS/185400/185479.1.jpg,,1975-06-04 00:00:00,,1
22381,Alan Wharton,M,/db/PICTURES/CMS/303300/303392.jpg,,1923-04-30 00:00:00,1993-08-26 00:00:00,1
297617,Adam Wheater,M,/db/PICTURES/CMS/210000/210033.1.jpg,,1990-02-13 00:00:00,,1
53870,Eileen Whelan,F,,,1911-10-30 00:00:00,2021-12-03 00:00:00,1
53756,Claire Whichcord,F,,,1972-12-09 00:00:00,,1
22390,Matthew Whiley,M,/db/PICTURES/DB/042002/035317.player.jpg,,1980-05-06 00:00:00,,1
22392,James Whitaker,M,/db/PICTURES/CMS/304400/304486.jpg,,1962-05-05 00:00:00,,1
22403,Craig White,M,/db/PICTURES/CMS/304300/304382.jpg,,1969-12-16 00:00:00,,1
22405,Butch White,M,,,1935-12-14 00:00:00,2008-08-01 00:00:00,1
23513,Graeme White,M,/db/PICTURES/CMS/131600/131634.1.jpg,,1987-04-18 00:00:00,,1
22408,Jack White,M,/db/PICTURES/CMS/304700/304786.jpg,,1891-02-19 00:00:00,1961-05-02 00:00:00,1
1318296,Ross Whitfield,M,,,2004-09-10 00:00:00,,1
53871,Jacqueline Whitney,F,,,1943-02-05 00:00:00,,1
22420,Dodger Whysall,M,,,1887-10-31 00:00:00,1930-11-11 00:00:00,1
22430,Duncan Wild,M,,,1962-11-28 00:00:00,,1
53872,Kath Wilkins,F,,,1976-05-17 00:00:00,,1
53874,Wilkie Wilkinson,F,/db/PICTURES/CMS/305100/305166.png,,,2002-04-17 00:00:00,1
22434,Len Wilkinson,M,,,1916-11-05 00:00:00,2002-09-03 00:00:00,1
324977,Ian Wilks,M,,,1957-04-15 00:00:00,,1
53875,Margaret Wilks,F,,,,,1
308251,David Willey,M,/db/PICTURES/CMS/305000/305028.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322900/322904.png,1990-02-28 00:00:00,,1
22442,Peter Willey,M,/db/PICTURES/CMS/304500/304515.jpg,,1949-12-06 00:00:00,,1
22453,Neil Williams,M,/db/PICTURES/CMS/304400/304409.jpg,,1962-07-02 00:00:00,2006-03-27 00:00:00,1
22457,Richard Williams,M,,,1957-08-10 00:00:00,,1
22462,Bob Willis,M,/db/PICTURES/CMS/326500/326503.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322900/322900.png,1949-05-30 00:00:00,2019-12-04 00:00:00,1
22466,Clem Wilson,M,,,1875-05-15 00:00:00,1944-02-08 00:00:00,1
22469,Don Wilson,M,/db/PICTURES/CMS/304200/304285.jpg,,1937-08-07 00:00:00,2012-07-21 00:00:00,1
22471,Rockley Wilson,M,,,1879-03-25 00:00:00,1957-07-21 00:00:00,1
466619,Fran Wilson,F,/db/PICTURES/CMS/304900/304978.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/323100/323180.png,1991-11-07 00:00:00,,1
22475,Nicholas Wilton,M,,,1978-09-23 00:00:00,,1
22478,Matt Windows,M,/db/PICTURES/CMS/66400/66400.1.jpg,,1973-04-05 00:00:00,,1
517572,Lauren Winfield-Hill,F,/db/PICTURES/CMS/305000/305053.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/323100/323182.png,1990-08-16 00:00:00,,1
53881,Katharine Winks,F,,,1978-03-16 00:00:00,,1
518666,Jack Winslade,M,/db/PICTURES/CMS/179000/179003.1.jpg,,1995-04-12 00:00:00,,1
247235,Chris Woakes,M,/db/PICTURES/CMS/304300/304336.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316600/316603.png,1989-03-02 00:00:00,,1
1146066,Issy Wong,F,/db/PICTURES/CMS/324700/324741.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/326500/326541.png,2002-05-15 00:00:00,,1
22496,Arthur Wood,M,/db/PICTURES/DB/032004/050664.player.jpg,,1898-08-25 00:00:00,1973-04-01 00:00:00,1
22498,Barry Wood,M,/db/PICTURES/CMS/304500/304556.jpg,,1942-12-26 00:00:00,,1
310525,Chris Wood,M,/db/PICTURES/CMS/210000/210035.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/324200/324236.png,1990-06-27 00:00:00,,1
22500,George Wood,M,/db/PICTURES/DB/032005/058740.player.jpg,,1893-08-22 00:00:00,1971-03-18 00:00:00,1
226318,Greg Wood,M,/db/PICTURES/CMS/86900/86919.1.jpg,,1988-12-02 00:00:00,,1
22502,Henry Wood,M,,,1853-12-14 00:00:00,1919-04-30 00:00:00,1
573170,Luke Wood,M,/db/PICTURES/CMS/179000/179005.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/324300/324367.png,1995-08-02 00:00:00,,1
351588,Mark Wood,M,/db/PICTURES/CMS/303900/303977.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316600/316660.png,1990-01-11 00:00:00,,1
22509,Matthew Wood,M,/db/PICTURES/CMS/89500/89559.1.jpg,,1977-04-06 00:00:00,,1
22511,Nathan Wood,M,,,1974-10-04 00:00:00,,1
53877,Barbara Wood,F,/db/PICTURES/DB/102004/055214.player.jpg,,,,1
22512,Reg Wood,M,,,1860-03-07 00:00:00,1915-01-06 00:00:00,1
351998,Sam Wood,M,/db/PICTURES/CMS/156000/156084.1.jpg,,1993-04-03 00:00:00,,1
324956,PB Woodhead,M,,,,,1
216186,Rob Woodman,M,/db/PICTURES/CMS/102000/102006.1.jpg,,1986-10-12 00:00:00,,1
885723,Euan Woods,M,,,1998-09-30 00:00:00,,1
22492,Sammy Woods,M,,,1867-04-13 00:00:00,1931-04-30 00:00:00,1
22518,Frank Woolley,M,/db/PICTURES/CMS/304700/304797.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/329800/329856.png,1887-05-27 00:00:00,1978-10-18 00:00:00,1
22520,Bob Woolmer,M,/db/PICTURES/CMS/303900/303923.jpg,,1948-05-14 00:00:00,2007-03-18 00:00:00,1
22526,Stan Worthington,M,/db/PICTURES/DB/012005/057782.player.jpg,,1905-08-21 00:00:00,1973-08-31 00:00:00,1
23515,Ben Wright,M,/db/PICTURES/CMS/131700/131707.1.jpg,,1987-12-05 00:00:00,,1
22534,Charles Wright,M,,,1863-05-27 00:00:00,1936-01-10 00:00:00,1
22536,Doug Wright,M,/db/PICTURES/CMS/304700/304702.jpg,,1914-08-21 00:00:00,1998-11-13 00:00:00,1
23460,Luke Wright,M,/db/PICTURES/CMS/305000/305012.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/319700/319799.png,1985-03-07 00:00:00,,1
53878,Elaine Wulcko,F,,,,,1
254168,Danni Wyatt,F,/db/PICTURES/CMS/305100/305146.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320300/320399.png,1991-04-22 00:00:00,,1
22545,Bob Wyatt,M,/db/PICTURES/CMS/304700/304737.jpg,,1901-05-02 00:00:00,1995-04-20 00:00:00,1
917117,Theo Wylie,M,,,2006-01-17 00:00:00,,1
22548,Teddy Wynyard,M,/db/PICTURES/CMS/97900/97953.3.jpg,,1861-04-01 00:00:00,1936-10-30 00:00:00,1
23521,Norman Yardley,M,/db/PICTURES/CMS/326500/326507.5.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/327500/327559.png,1915-03-19 00:00:00,1989-10-03 00:00:00,1
23523,Michael Yardy,M,/db/PICTURES/CMS/305000/305006.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322900/322908.png,1980-11-27 00:00:00,,1
23532,Sailor Young,M,,,1876-02-05 00:00:00,1964-12-12 00:00:00,1
23534,Jack Young,M,/db/PICTURES/DB/042004/051491.player.jpg,,1912-10-14 00:00:00,1993-02-05 00:00:00,1
23536,Dick Young,M,/db/PICTURES/DB/092004/054752.player.jpg,,1885-09-16 00:00:00,1968-07-01 00:00:00,1
1145408,Sam Young,M,/db/PICTURES/CMS/299000/299059.1.jpg,,2000-07-30 00:00:00,,1
663613,Saif Zaib,M,/db/PICTURES/CMS/307000/307032.1.jpg,,1998-05-22 00:00:00,,1
1207680,Aaqib Khan,M,,,2003-12-25 00:00:00,,6
1292521,Aaradhya Yadav,M,/db/PICTURES/CMS/338100/338196.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/345000/345087.png,2004-06-03 00:00:00,,6
360911,Varun Aaron,M,/db/PICTURES/CMS/181800/181829.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322600/322609.png,1989-10-29 00:00:00,,6
26511,Abbas Ali Khan,M,,,,,6
1081436,Abhishek Goswami,M,,,1997-11-06 00:00:00,,6
1070183,Abhishek Sharma,M,/db/PICTURES/CMS/356800/356824.1.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/358000/358037.png,2000-09-04 00:00:00,,6
26169,Syed Abid Ali,M,/db/PICTURES/DB/122004/057131.player.jpg,,1941-09-09 00:00:00,,6
26504,Abid Nabi,M,,,1985-12-26 00:00:00,,6
26179,Hemu Adhikari,M,/db/PICTURES/DB/022005/058010.player.jpg,,1919-07-31 00:00:00,2003-10-25 00:00:00,6
26184,Ajit Agarkar,M,/db/PICTURES/CMS/53100/53190.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/319900/319929.png,1977-12-04 00:00:00,,6
26304,Monish Agarwal,M,,,1970-12-29 00:00:00,,6
398438,Mayank Agarwal,M,/db/PICTURES/CMS/302300/302377.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322600/322626.png,1991-02-16 00:00:00,,6
53913,Sandhya Agarwal,F,,,1963-05-09 00:00:00,,6
26375,Nitin Aggarwal,M,,,1983-12-17 00:00:00,,6
228430,Abu Nechim,M,/db/PICTURES/CMS/110200/110269.1.jpg,,1988-11-05 00:00:00,,6
942645,Khaleel Ahmed,M,/db/PICTURES/CMS/315000/315022.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322268.png,1997-12-05 00:00:00,,6
1081218,Suraj Ahuja,M,/db/PICTURES/CMS/287300/287308.1.jpg,,1999-09-23 00:00:00,,6
1175458,Akash Singh,M,/db/PICTURES/CMS/315000/315007.jpg,,2002-04-26 00:00:00,,6
1081504,Siddharth Akre,M,,,1997-11-04 00:00:00,,6
54286,Nooshin Al Khadeer,F,/db/PICTURES/CMS/304500/304546.jpg,,1981-02-13 00:00:00,,6
253804,Amanpreet Singh,M,,,1989-09-16 00:00:00,,6
26228,Amar Singh,M,/db/PICTURES/CMS/17400/17454.player.jpg,,1910-12-04 00:00:00,1940-05-21 00:00:00,6
26223,Lala Amarnath,M,/db/PICTURES/CMS/302300/302344.jpg,,1911-09-11 00:00:00,2000-08-05 00:00:00,6
26225,Mohinder Amarnath,M,/db/PICTURES/CMS/36100/36166.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/327800/327847.png,1950-09-24 00:00:00,,6
26226,Surinder Amarnath,M,,,1948-12-30 00:00:00,,6
26238,Pravin Amre,M,/db/PICTURES/CMS/302500/302525.jpg,,1968-08-14 00:00:00,,6
26797,Anand Rajan,M,/db/PICTURES/CMS/152600/152628.1.jpg,,1987-04-17 00:00:00,,6
26798,Srikkanth Anirudha,M,/db/PICTURES/CMS/75600/75615.jpg,,1987-04-14 00:00:00,,6
960673,Anjali Sarvani,F,/db/PICTURES/CMS/353900/353965.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/357400/357485.png,1997-08-28 00:00:00,,6
26257,Salil Ankola,M,/db/PICTURES/CMS/302400/302473.jpg,,1968-03-01 00:00:00,,6
1175467,Atharva Ankolekar,M,,,2000-09-26 00:00:00,,6
851261,Anmolpreet Singh,M,/db/PICTURES/CMS/356800/356823.1.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/358000/358038.png,1998-03-28 00:00:00,,6
1123073,Anuj Rawat,M,/db/PICTURES/CMS/357600/357621.7.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/359700/359757.png,1999-10-17 00:00:00,,6
1255374,Bareddy Anusha,F,,,2003-06-06 00:00:00,,6
477071,Baba Aparajith,M,/db/PICTURES/CMS/362300/362323.1.png,,1994-07-08 00:00:00,,6
269170,KP Appanna,M,/db/PICTURES/CMS/82400/82427.1.jpg,,1988-12-20 00:00:00,,6
26268,Arvind Apte,M,,,1934-10-24 00:00:00,2014-08-05 00:00:00,6
26269,Madhav Apte,M,,,1932-10-05 00:00:00,2019-09-23 00:00:00,6
290632,Sreenath Aravind,M,/db/PICTURES/CMS/127800/127895.1.jpg,,1984-04-08 00:00:00,,6
26432,Ajitesh Argal,M,/db/PICTURES/CMS/86700/86715.1.jpg,,1988-09-21 00:00:00,,6
1175464,Arjun Azad,M,,,2001-08-08 00:00:00,,6
960369,Armaan Jaffer,M,,,1998-10-25 00:00:00,,6
1199281,Salil Arora,M,,,2002-11-07 00:00:00,,6
642539,Rishi Arothe,M,,,1995-11-12 00:00:00,,6
26290,Arshad Ayub,M,,,1958-08-02 00:00:00,,6
1125976,Arshdeep Singh,M,/db/PICTURES/CMS/356700/356795.1.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322100/322178.png,1999-02-05 00:00:00,,6
26295,Arun Lal,M,/db/PICTURES/CMS/302400/302447.jpg,,1955-08-01 00:00:00,,6
26293,Bharat Arun,M,/db/PICTURES/CMS/302400/302467.jpg,,1962-12-14 00:00:00,,6
26291,Jagadeesh Arunkumar,M,/db/PICTURES/CMS/153600/153677.1.jpg,,1975-01-18 00:00:00,,6
26540,Arvind Singh,M,,,1977-04-01 00:00:00,,6
1060201,Ashok Sandhu,M,,,2000-10-11 00:00:00,,6
26421,Ravichandran Ashwin,M,/db/PICTURES/CMS/302300/302395.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316500/316521.png,1986-09-17 00:00:00,,6
26319,Chandrashekhar Atram,M,,,1983-10-01 00:00:00,,6
642541,Atul Singh,M,,,1994-10-24 00:00:00,,6
694211,Avesh Khan,M,/db/PICTURES/CMS/200000/200065.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322244.png,1996-12-13 00:00:00,,6
26487,Avinash Yadav,M,/db/PICTURES/CMS/303400/303496.png,,1986-10-02 00:00:00,,6
1171647,Avneesh Sudha,M,/db/PICTURES/CMS/340700/340728.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/340700/340728.png,2001-11-20 00:00:00,,6
26325,Kirti Azad,M,/db/PICTURES/CMS/302400/302451.jpg,,1959-01-02 00:00:00,,6
26329,Mohammad Azharuddin,M,/db/PICTURES/CMS/302400/302471.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/319900/319944.png,1963-02-08 00:00:00,,6
26794,Parvez Aziz,M,/db/PICTURES/CMS/110200/110278.1.jpg,,1987-12-08 00:00:00,,6
26802,Hemang Badani,M,/db/PICTURES/CMS/299500/299580.1.jpg,,1976-11-14 00:00:00,,6
1151270,Ayush Badoni,M,,,1999-12-03 00:00:00,,6
26806,S Badrinath,M,/db/PICTURES/CMS/302300/302389.jpg,,1980-08-30 00:00:00,,6
1204925,Simran Bahadur,M,/db/PICTURES/CMS/335100/335142.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/341900/341907.png,1999-12-13 00:00:00,,6
26815,Sairaj Bahutule,M,/db/PICTURES/CMS/110200/110281.1.jpg,,1973-01-06 00:00:00,,6
26817,Abbas Ali Baig,M,/db/PICTURES/DB/122004/057135.player.jpg,,1939-03-19 00:00:00,,6
604534,Ankush Bains,M,/db/PICTURES/CMS/179400/179471.1.jpg,,1995-12-16 00:00:00,,6
26829,Lakshmipathy Balaji,M,/db/PICTURES/CMS/304200/304209.png,,1981-09-27 00:00:00,,6
1292500,Dinesh Bana,M,/db/PICTURES/CMS/338100/338197.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/345000/345088.png,2004-12-15 00:00:00,,6
27569,Saurabh Bandekar,M,/db/PICTURES/CMS/110800/110808.1.jpg,,1987-11-16 00:00:00,,6
27172,Audrish Banerjee,M,,,1975-02-26 00:00:00,,6
27014,Rohan Banerjee,M,/db/PICTURES/DB/112000/018910.jpg,,1988-12-10 00:00:00,,6
26849,Mantu Banerjee,M,,,1919-11-01 00:00:00,1992-09-14 00:00:00,6
26851,Shute Banerjee,M,/db/PICTURES/CMS/302300/302355.jpg,,1911-10-03 00:00:00,1980-10-14 00:00:00,6
26853,Subroto Banerjee,M,,,1969-02-13 00:00:00,,6
54124,Gargi Banerjee,F,,,1961-07-20 00:00:00,,6
27225,Sanjay Bangar,M,/db/PICTURES/CMS/302400/302404.jpg,,1972-10-11 00:00:00,,6
26855,Hreisikesh Bangari,M,,,,,6
1207681,Rishabh Bansal,M,,,2002-06-05 00:00:00,,6
26860,Baqa Jilani,M,,,1911-07-20 00:00:00,1941-07-02 00:00:00,6
398519,Avi Barot,M,,,1992-06-25 00:00:00,2021-10-15 00:00:00,6
27179,Hemanga Baruah,M,,,1966-03-14 00:00:00,2015-11-14 00:00:00,6
54234,Runa Basu,F,,,,,6
942649,Rahul Batham,M,,,1998-08-21 00:00:00,,6
324538,H Bawa,M,,,,,6
1292502,Raj Bawa,M,/db/PICTURES/CMS/337400/337424.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/339100/339156.png,2002-11-12 00:00:00,,6
26872,Atul Bedade,M,/db/PICTURES/DB/032000/010132.jpg,,1966-09-24 00:00:00,,6
